wifi_spot_id,wifi_spot_name,wifi_spot_latitude,wifi_spot_longitude,wifi_spot_description,wifi_spot_air_conditioning,wifi_spot_child_friendly,wifi_spot_covered_area,wifi_spot_crowded,wifi_spot_disabled_access,wifi_spot_good_view,wifi_spot_noise_level,wifi_spot_signal_strength,wifi_spot_wifi_quality,wifi_spot_bandwidth_limitations,wifi_spot_location_type,wifi_spot_management,wifi_spot_available_power_outlets,wifi_spot_charging_stations,wifi_spot_pet_friendly,wifi_spot_food_options,wifi_spot_drink_options,wifi_spot_restrooms_available,wifi_spot_parking_availability,wifi_spot_user_id,wifi_spot_create_date_time,wifi_spot_address_line_1,wifi_spot_address_line_2,wifi_spot_address_city,wifi_spot_address_district,wifi_spot_address_country,wifi_spot_address_zip_code
41fa6c8c-eb73-4850-9a02-d75fa407971f,Leal,79.397525,148.039748,Provident odio incidunt quasi.,False,True,False,False,False,True,2,2,2,False,3,1,False,True,True,False,False,False,True,519f7e20-093f-4cd3-8f7d-864650019f02,2022-04-24 17:30:30,Praça Bárbara Amorim, S/N,,São Mamede de Infesta,Beja,Pitcairn,5586-928
5920c996-f49c-4074-a883-fbd19883a6ea,Faria S.A.,-56.6215685,-33.851936,Doloribus commodi ipsa sunt.,True,True,True,False,True,False,1,2,1,False,6,1,True,True,True,False,False,True,False,519f7e20-093f-4cd3-8f7d-864650019f02,2024-05-06 05:44:48,Avenida do Conselho da Europa, 686,,Estarreja,Aveiro,Sérvia,7689-160
d273cd77-ec44-495f-9a1f-0d9f5196edfd,Ribeiro,-10.0164805,-69.713746,Harum repellendus ea ex vitae laboriosam.,True,True,True,True,False,False,1,1,2,False,4,1,False,False,True,False,True,True,True,519f7e20-093f-4cd3-8f7d-864650019f02,2020-12-02 21:21:37,Av de Domingues, 91,,Chaves,Vila Real,Marianas do Norte,7369-499
f5ee0402-e77d-44a6-9252-c1a1509e1cce,Cunha,-87.060877,133.548835,Ratione repellat nam provident.,False,True,True,True,True,True,0,2,0,False,1,1,False,False,True,True,True,True,False,519f7e20-093f-4cd3-8f7d-864650019f02,2022-06-28 00:53:42,Alameda Salomé Vicente, 415,,Cartaxo,Lisboa,Ilhas Caimão,9500-671
574cd63b-cbe6-4396-9ec2-499aef75c939,Loureiro S.A.,51.1469735,113.058644,Voluptates voluptate voluptatum iure.,True,False,True,False,False,True,0,0,1,True,2,1,False,False,True,False,True,False,False,519f7e20-093f-4cd3-8f7d-864650019f02,2021-05-26 08:19:46,Rua Luciana Assunção, 97,,Torres Vedras,Coimbra,Tonga,3658-868
93a2ece5-8414-4c71-b81a-b8b759be1e50,Amorim Lda.,27.025198,-149.729185,Tempore alias inventore doloribus rem.,False,False,True,True,False,True,1,1,2,True,6,2,True,True,True,True,True,False,True,519f7e20-093f-4cd3-8f7d-864650019f02,2025-02-25 21:55:27,Avenida Feia, 7,,Câmara de Lobos,Lisboa,Ilhas Marshall,2428-390
541d7908-2dd5-4f7f-bd58-176b6dc69bd7,Lourenço,0.6219205,104.439596,Veniam ipsam similique.,True,True,False,True,True,True,1,1,2,True,6,0,True,False,False,False,False,False,False,519f7e20-093f-4cd3-8f7d-864650019f02,2023-09-06 07:27:52,Praça da Praia da Galé, 3,,Pombal,Viana do Castelo,Usbequistão,4424-328
eee063d7-9e12-4f0c-9dd5-f39ad27a8200,Rocha,-14.0031085,71.328815,Unde aliquam culpa magni assumenda modi totam.,True,True,True,True,True,True,0,0,1,False,4,2,False,True,False,False,False,True,True,519f7e20-093f-4cd3-8f7d-864650019f02,2023-11-14 12:52:24,Travessa Madalena Fernandes, 75,,Mealhada,Faro,Tuvalu,2788-686
7bad9af4-8fac-4c6f-95dc-3a8913551d73,Coelho Amorim e Filhos,4.726749,114.666062,Dolore ad aliquam quibusdam ipsam nemo ut.,True,False,False,False,True,False,0,0,0,False,6,0,True,True,False,True,True,True,True,519f7e20-093f-4cd3-8f7d-864650019f02,2025-03-21 20:42:35,Rua Fonseca, 35,,Castelo Branco,Beja,Haiti,4388-622
121fd7c7-7604-4a2e-a2ce-e329b6a162eb,Vaz e Filhos,52.7437465,-0.275071,Voluptatum possimus nostrum.,True,False,False,True,True,True,2,0,2,True,1,0,False,False,False,True,False,True,True,519f7e20-093f-4cd3-8f7d-864650019f02,2024-02-25 22:32:56,Travessa Filipe Vicente, 229,,Vila Nova de Gaia,Braga,Emiratos Árabes Unidos,7713-214
53920367-0481-4612-99d4-81a477d222d4,Lourenço,-54.5150155,-49.465393,Et praesentium voluptas eaque quas non quod.,False,False,False,False,False,False,2,1,0,True,6,0,True,False,False,False,True,True,False,519f7e20-093f-4cd3-8f7d-864650019f02,2025-02-02 02:02:43,Praça Lourenço Paiva, 9,,Peso da Régua,Beja,Guatemala,3615-376
8c7fb2e2-0bb8-4bea-a006-7d8f7f8a1b0c,Vieira,-51.8339615,34.053529,Distinctio sed aliquid beatae mollitia laborum.,False,True,False,True,False,False,1,0,2,True,6,0,True,True,False,False,True,True,True,519f7e20-093f-4cd3-8f7d-864650019f02,2020-12-06 13:27:20,Praça de Chaves de Oliveira, 51,,Vila do Conde,Leiria,Usbequistão,4168-218
e50bd44d-899b-4973-a69f-b41a048ad824,Leite e Filhos,-59.2203745,37.249503,Perferendis quo eveniet animi.,True,False,False,True,True,False,3,2,1,False,3,0,False,False,False,False,True,False,False,519f7e20-093f-4cd3-8f7d-864650019f02,2021-04-29 00:02:40,R. de Neves, 60,,São João da Madeira,Beja,Botsuana,5702-192
7341cc05-93c8-4810-9e19-94bcc4716e9b,Ferreira Loureiro e Filhos,-30.211684,-161.059295,Veritatis sequi facere deserunt.,True,True,False,True,True,False,1,1,2,True,0,0,False,False,True,True,True,False,False,519f7e20-093f-4cd3-8f7d-864650019f02,2022-09-12 11:53:47,Largo do Marechal Gomes da Costa, S/N,,Cartaxo,Coimbra,Honduras,4274-596
78d318ba-bd4c-44b3-a6a5-42d706886dbe,Neto Branco e Filhos,-48.3519325,-90.922101,Deserunt odit assumenda laboriosam occaecati id.,False,False,False,True,False,False,0,1,0,True,0,2,False,True,False,True,True,True,False,519f7e20-093f-4cd3-8f7d-864650019f02,2023-08-25 23:21:30,Praça de Gaspar, 620,,Abrantes,Lisboa,Somália,5488-437
ac380dac-841f-48e2-99d2-d8bce3fe9c25,Cardoso,8.9476155,31.798620,Eligendi voluptate ullam.,True,False,True,True,False,False,3,0,0,False,3,2,True,False,False,True,False,False,False,519f7e20-093f-4cd3-8f7d-864650019f02,2024-06-10 17:38:44,Largo Oliveira, S/N,,Beja,Porto,Pacific Ocean,1501-226
dfa7c7d7-02ab-4e12-b0cf-8eb126bc52ef,Pinheiro e Filhos,31.013617,90.088115,Vero sapiente illum possimus.,False,True,False,True,True,False,1,2,0,True,4,0,False,True,False,False,False,True,True,519f7e20-093f-4cd3-8f7d-864650019f02,2022-12-21 10:30:48,R. Sebastião Loureiro, 44,,Freamunde,Santarém,Libéria,9962-127
1b4ebecc-2ebb-43ef-991a-a832c71db435,Cardoso e Filhos,-0.360059,-147.794507,Quaerat veritatis nesciunt explicabo.,True,True,True,False,False,False,1,2,2,True,6,1,True,False,False,False,False,False,False,519f7e20-093f-4cd3-8f7d-864650019f02,2024-11-16 21:04:19,R. Lia Campos, 586,,Elvas,Lisboa,Malávi,2848-502
f5ebc7fa-db2a-4ebf-a6c3-5eb8fd0bea00,Sousa Soares Lda.,25.9126295,-24.322652,Voluptas vero aliquid.,False,True,False,False,True,True,3,1,2,True,4,2,False,False,True,False,True,False,False,519f7e20-093f-4cd3-8f7d-864650019f02,2020-12-19 08:51:08,Largo Silva, 78,,Santiago do Cacém,Évora,Colômbia,1131-669
81ef92c5-61c0-43d5-b9bf-b17871918fbc,Neves Leite Lda.,-84.2580075,68.747032,Excepturi dolorum quaerat cumque ab commodi.,True,True,True,True,True,True,1,0,0,True,6,1,True,False,False,False,False,False,False,519f7e20-093f-4cd3-8f7d-864650019f02,2024-06-05 06:17:20,Av Valente, 979,,Pinhel,Viseu,Canadá,4301-781
654eaf3c-970d-4ffa-bad8-35ec08cf1d34,Almeida Moura S.A.,42.153496,-23.699306,Odit temporibus sapiente hic.,True,False,False,False,True,False,2,1,0,False,6,1,False,True,False,False,False,True,True,519f7e20-093f-4cd3-8f7d-864650019f02,2021-01-13 19:37:39,Avenida Guilherme Sousa, 20,,Montemor-o-Novo,Viseu,Camarões,8446-960
519aa4c9-7b29-4168-82f3-48ef79c22f89,Henriques,84.424872,108.684882,Minima fugiat cupiditate nesciunt.,False,False,False,True,True,True,1,1,2,True,2,1,True,False,True,True,True,False,True,519f7e20-093f-4cd3-8f7d-864650019f02,2022-10-23 22:58:24,Av do Sextante, 46,,Ourém,Aveiro,Tuvalu,9795-526
b030c3d9-7c38-40bd-b1bd-f90ea3b30fc6,Lima Macedo e Filhos,51.059054,-34.992663,Ipsum dolore molestias repellendus.,False,False,True,True,False,True,1,1,2,True,4,1,True,False,True,False,True,False,True,519f7e20-093f-4cd3-8f7d-864650019f02,2020-06-03 06:46:44,Alameda Manuel Ricardo Espírito Santo, 758,,Seia,Bragança,Tokelau,4689-199
3d252f74-61db-418e-bab0-4ae408d37ddc,Melo,13.8019765,33.913261,Illo ratione nulla incidunt.,False,True,True,False,True,False,0,2,1,False,3,1,False,True,True,True,True,False,True,519f7e20-093f-4cd3-8f7d-864650019f02,2020-10-07 09:43:55,R. Professor José Conde, 28,,Ourém,Coimbra,Albânia,9654-795
490c3169-6533-472e-bbc6-264792633d21,Neto Magalhães S/A,-28.996334,-179.141724,Commodi aut saepe.,True,False,True,False,False,True,1,0,0,True,2,0,False,True,False,False,True,True,True,519f7e20-093f-4cd3-8f7d-864650019f02,2020-11-24 17:20:05,R. Nelson Mandela, 26,,Mirandela,Coimbra,Wake Island,1208-626
77aeaba4-9350-453d-a6e9-199e92e8a97c,Tavares Branco Lda.,89.502779,142.843319,Reprehenderit omnis sit dignissimos.,True,False,False,True,True,True,0,1,2,True,6,2,True,False,True,True,False,True,True,519f7e20-093f-4cd3-8f7d-864650019f02,2021-11-24 11:51:32,Praça de Antunes, 400,,Quarteira,Santarém,China,3985-850
1cca0be5-8e1f-4213-9374-13eb07b10776,Nunes,34.2533955,-133.315741,Nulla dignissimos reprehenderit aliquid.,True,True,True,True,True,False,1,0,1,True,2,0,False,True,True,True,False,True,True,519f7e20-093f-4cd3-8f7d-864650019f02,2023-07-30 12:02:04,Rua Campos, 58,,Paços de Ferreira,Porto,Chile,7180-963
10c2c396-91cd-4014-ae3a-72151b917ae7,Loureiro,-72.865250,72.039948,Quos facilis porro voluptas odio illum.,False,False,True,False,True,False,2,2,2,False,4,0,False,True,True,True,False,True,False,519f7e20-093f-4cd3-8f7d-864650019f02,2023-11-25 18:59:19,Avenida Melo, 43,,Porto Santo,Évora,Southern Ocean,9115-777
bb2d9959-be51-47c0-80a9-94ff851f9116,Vaz,33.9958655,26.692363,Placeat nisi praesentium iste aperiam eveniet.,True,True,False,True,True,True,1,2,1,True,0,1,False,True,True,False,False,False,False,519f7e20-093f-4cd3-8f7d-864650019f02,2025-01-03 04:11:13,R. Cardoso, 1,,Vila Franca de Xira,Setúbal,Cazaquistão,9346-666
9df0c373-4d7d-4899-bfd7-c391352c4220,Paiva,46.736126,-101.957298,Aut fugiat expedita minus sequi alias.,False,False,True,False,False,True,1,2,2,False,6,1,True,False,False,False,False,True,True,519f7e20-093f-4cd3-8f7d-864650019f02,2021-10-24 07:03:41,Largo Luna Moreira, 70,,Costa da Caparica,Santarém,Guiné,6553-029
c20803cc-e3ac-457c-a8a3-ee709de4575c,Carvalho Andrade Lda.,72.1981915,-164.046791,Esse rem provident autem.,True,False,False,False,False,True,1,1,1,False,6,1,True,True,False,True,True,False,False,519f7e20-093f-4cd3-8f7d-864650019f02,2024-06-15 18:48:37,Av de Monteiro, 82,,Tondela,Faro,Israel,0918-195
2e8bc44d-cc79-4c86-a6aa-646f90a3d2ec,Esteves e Filhos,36.361295,-123.573176,Iure accusamus praesentium est ullam iste.,False,False,True,True,True,False,0,1,1,False,0,1,True,False,False,True,False,False,False,519f7e20-093f-4cd3-8f7d-864650019f02,2024-07-13 12:06:43,Av do Mirante, 9,,Maia,Vila Real,Santa Lúcia,2068-339
ed2c37d3-6e42-4baf-81fb-9d7c65c8d211,Domingues,-31.7528785,-106.706366,Perferendis vero consectetur.,False,False,False,False,True,False,3,2,2,False,2,0,True,True,False,True,True,False,False,519f7e20-093f-4cd3-8f7d-864650019f02,2020-04-20 23:44:04,R. Baptista, 148,,Ermesinde,Castelo Branco,Spratly Islands,1552-931
2123ba69-63ed-4c0f-8fca-20a31e8aa314,Brito,-7.434745,0.556300,Sequi eos amet rerum tenetur aperiam earum.,False,False,True,True,True,True,3,2,1,False,4,1,False,True,True,False,False,False,True,519f7e20-093f-4cd3-8f7d-864650019f02,2024-07-13 16:07:42,R. Melo, 71,,Póvoa de Varzim,Viseu,Zâmbia,6731-365
933e8cce-63bf-4abe-901f-455cd8aa9a5f,Azevedo,-20.6098545,-151.900563,Est officiis dolorem blanditiis.,True,True,False,False,False,True,3,2,1,True,5,1,False,True,True,True,True,True,False,519f7e20-093f-4cd3-8f7d-864650019f02,2020-01-05 03:26:02,Largo dos Melros, 6,,Trofa,Lisboa,Polinésia Francesa,2778-760
d10ac1c4-caf5-40b2-857e-7ba573bba214,Gaspar,-49.2577345,39.695687,Doloremque odio quibusdam.,False,True,False,False,False,True,0,1,1,True,2,0,True,True,True,False,False,True,True,519f7e20-093f-4cd3-8f7d-864650019f02,2020-08-05 08:08:18,Praça Ismael Silva, 68,,Portalegre,Braga,Coral Sea Islands,4922-633
25be70d1-842c-4cc1-9ee1-3fabc3f8789d,Cunha Pires S/A,-34.610004,-28.487985,Accusamus vero qui laboriosam delectus.,False,True,True,False,False,False,3,0,1,False,5,1,False,False,False,True,True,True,True,519f7e20-093f-4cd3-8f7d-864650019f02,2020-10-19 04:23:39,R. de Chaves de Oliveira, 366,,Angra do Heroísmo,Aveiro,Burúndi,7718-844
dbc4afeb-245a-4286-8396-85a1c81df6ee,Nunes Fernandes Lda.,81.5705175,-16.680164,Ad rem consequuntur repudiandae.,False,False,False,True,False,True,2,1,0,False,2,0,True,True,False,True,False,True,True,519f7e20-093f-4cd3-8f7d-864650019f02,2020-12-24 04:53:11,Travessa Coelho, 171,,Oliveira do Hospital,Braga,Eritreia,3079-978
2acade61-706b-4819-a7d4-70dcea8e3b9c,Marques,54.700309,-158.904858,Culpa illum provident illo minus nam aut.,False,True,True,False,True,False,2,2,1,False,1,2,True,False,True,False,True,False,False,519f7e20-093f-4cd3-8f7d-864650019f02,2022-12-02 03:27:35,Rua Sabugosa, 3,,Sabugal,Braga,Ilhas Caimão,3662-404
0e342072-ccd4-4312-a167-8e4da4779ea8,Borges,-7.5381065,-129.024943,Reiciendis consequuntur commodi expedita libero.,True,False,False,True,True,False,3,0,2,True,5,1,False,True,False,False,False,False,False,519f7e20-093f-4cd3-8f7d-864650019f02,2024-05-13 01:46:23,Praça Rafaela Neves, 483,,Montijo,Portalegre,Bélgica,5900-341
96410088-d229-44f6-a593-2a6a4cda7658,Amaral Torres Lda.,73.0405675,77.216523,Occaecati ut laboriosam excepturi odit similique.,True,True,True,True,False,False,0,0,0,True,6,1,True,False,False,False,False,True,False,519f7e20-093f-4cd3-8f7d-864650019f02,2021-07-11 07:03:54,Rua de Freitas, 617,,Olhão,Braga,Somália,6172-430
38c999fa-f6c4-4104-b7bd-eed771a5aed1,Lima Jesus S.A.,-19.1462115,-75.553761,Reprehenderit expedita corporis tempore.,True,True,True,True,True,False,1,2,0,True,3,2,False,True,False,False,False,True,False,519f7e20-093f-4cd3-8f7d-864650019f02,2021-12-13 10:50:45,Alameda de Fontes Pereira de Melo, 651,,Serpa,Bragança,Arménia,8123-292
a9f390e2-192a-4d3f-b8fd-25d7b1c68895,Freitas Cruz Lda.,-70.717639,15.418893,Mollitia debitis illum.,True,False,True,True,True,False,3,1,1,False,0,0,False,True,False,True,False,True,False,519f7e20-093f-4cd3-8f7d-864650019f02,2021-04-08 03:23:00,Rua Domingues, S/N,,Ovar,Faro,Malávi,4515-487
237f483b-58ec-4eb0-8baf-80f6e7213c9c,Amorim S.A.,-55.4196285,-117.682930,Sint saepe rerum unde eum nihil quos.,False,False,True,False,False,False,0,0,0,True,6,0,False,False,True,False,False,False,True,519f7e20-093f-4cd3-8f7d-864650019f02,2024-05-26 05:51:18,R. da Sé, 75,,Oliveira do Hospital,Viseu,Birmânia,2782-429
562ca8a0-41cb-4035-9700-11d7162e0ff4,Moura,61.5785265,-41.068491,Aut sunt harum quaerat optio.,False,True,False,True,True,True,3,2,1,True,6,1,True,False,True,True,True,False,True,519f7e20-093f-4cd3-8f7d-864650019f02,2023-04-28 15:19:05,Avenida Fernandes, S/N,,Vale de Cambra,Castelo Branco,Pacific Ocean,5502-880
929af64a-1c7b-4684-afea-c18e00fd5a92,Leite,88.075139,123.935795,Quibusdam nobis voluptatum at soluta ut.,True,False,True,True,True,False,0,2,0,True,0,0,False,False,True,True,True,True,True,519f7e20-093f-4cd3-8f7d-864650019f02,2021-06-19 07:32:27,Largo de Simões, 36,,Serpa,Portalegre,África do Sul,2363-608
ea71672a-9001-4acf-8257-32c6d7ea5a22,Barbosa Tavares e Filhos,-72.3765705,79.299122,Deleniti aspernatur omnis hic blanditiis illum.,False,False,False,True,False,False,1,1,1,True,0,2,False,False,False,True,True,True,True,519f7e20-093f-4cd3-8f7d-864650019f02,2022-04-06 19:29:25,Rua de Loureiro, 91,,Cartaxo,Bragança,Gana,2922-609
e3e87c5b-6902-4fa0-85c8-1de894a0df23,Silva,-73.440887,-124.211324,Excepturi iusto laboriosam quos.,True,False,True,True,True,True,2,0,1,True,3,1,True,False,False,True,False,False,False,519f7e20-093f-4cd3-8f7d-864650019f02,2022-11-24 00:44:39,Travessa Torres, 67,,Santiago do Cacém,Lisboa,Nicarágua,1031-355
